Codice Regione-Data inizio;Regione-Data inizio;Codice Provincia/Uts-Data inizio;Provincia/uts-Data inizio;Codice Comune-Data inizio;Comune-Data inizio;Codice Comune-Data fine;Comune-Data fine;Codice Provincia/Uts-Data fine;Provincia/Uts-Data fine;Codice Regione-Data fine;Regione-Data fine
13;Abruzzo;067;Teramo;067014;Castilenti;067014;Castilenti;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067015;Cellino Attanasio;067015;Cellino Attanasio;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067016;Cermignano;067016;Cermignano;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067017;Civitella del Tronto;067017;Civitella del Tronto;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067018;Colledara;067018;Colledara;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067019;Colonnella;067019;Colonnella;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067020;Controguerra;067020;Controguerra;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067021;Corropoli;067021;Corropoli;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067022;Cortino;067022;Cortino;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067023;Crognaleto;067023;Crognaleto;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067024;Fano Adriano;067024;Fano Adriano;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067025;Giulianova;067025;Giulianova;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067026;Isola del Gran Sasso d'Italia;067026;Isola del Gran Sasso d'Italia;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067027;Montefino;067027;Montefino;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067028;Montorio al Vomano;067028;Montorio al Vomano;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067029;Morro d'Oro;067029;Morro d'Oro;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067030;Mosciano Sant'Angelo;067030;Mosciano Sant'Angelo;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067031;Nereto;067031;Nereto;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067032;Notaresco;067032;Notaresco;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067033;Penna Sant'Andrea;067033;Penna Sant'Andrea;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067034;Pietracamela;067034;Pietracamela;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067035;Pineto;067035;Pineto;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067036;Rocca Santa Maria;067036;Rocca Santa Maria;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067037;Roseto degli Abruzzi;067037;Roseto degli Abruzzi;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067038;Sant'Egidio alla Vibrata;067038;Sant'Egidio alla Vibrata;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067039;Sant'Omero;067039;Sant'Omero;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067040;Silvi;067040;Silvi;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067041;Teramo;067041;Teramo;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067042;Torano Nuovo;067042;Torano Nuovo;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067043;Torricella Sicura;067043;Torricella Sicura;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067044;Tortoreto;067044;Tortoreto;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067045;Tossicia;067045;Tossicia;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067046;Valle Castellana;067046;Valle Castellana;067;Teramo;13;Abruzzo
13;Abruzzo;067;Teramo;067047;Martinsicuro;067047;Martinsicuro;067;Teramo;13;Abruzzo
13;Abruzzo;068;Pescara;068001;Abbateggio;068001;Abbateggio;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068002;Alanno;068002;Alanno;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068003;Bolognano;068003;Bolognano;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068004;Brittoli;068004;Brittoli;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068005;Bussi sul Tirino;068005;Bussi sul Tirino;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068006;Cappelle sul Tavo;068006;Cappelle sul Tavo;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068007;Caramanico Terme;068007;Caramanico Terme;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068008;Carpineto della Nora;068008;Carpineto della Nora;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068009;Castiglione a Casauria;068009;Castiglione a Casauria;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068010;Catignano;068010;Catignano;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068011;Cepagatti;068011;Cepagatti;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068012;Città Sant'Angelo;068012;Città Sant'Angelo;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068013;Civitaquana;068013;Civitaquana;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068014;Civitella Casanova;068014;Civitella Casanova;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068015;Collecorvino;068015;Collecorvino;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068016;Corvara;068016;Corvara;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068017;Cugnoli;068017;Cugnoli;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068018;Elice;068018;Elice;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068019;Farindola;068019;Farindola;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068020;Lettomanoppello;068020;Lettomanoppello;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068021;Loreto Aprutino;068021;Loreto Aprutino;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068022;Manoppello;068022;Manoppello;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068023;Montebello di Bertona;068023;Montebello di Bertona;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068024;Montesilvano;068024;Montesilvano;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068025;Moscufo;068025;Moscufo;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068026;Nocciano;068026;Nocciano;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068027;Penne;068027;Penne;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068028;Pescara;068028;Pescara;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068029;Pescosansonesco;068029;Pescosansonesco;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068030;Pianella;068030;Pianella;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068031;Picciano;068031;Picciano;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068032;Pietranico;068032;Pietranico;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068033;Popoli;068033;Popoli;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068034;Roccamorice;068034;Roccamorice;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068035;Rosciano;068035;Rosciano;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068036;Salle;068036;Salle;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068037;Sant'Eufemia a Maiella;068037;Sant'Eufemia a Maiella;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068038;San Valentino in Abruzzo Citeriore;068038;San Valentino in Abruzzo Citeriore;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068039;Scafa;068039;Scafa;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068040;Serramonacesca;068040;Serramonacesca;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068041;Spoltore;068041;Spoltore;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068042;Tocco da Casauria;068042;Tocco da Casauria;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068043;Torre de' Passeri;068043;Torre de' Passeri;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068044;Turrivalignani;068044;Turrivalignani;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068045;Vicoli;068045;Vicoli;068;Pescara;13;Abruzzo
13;Abruzzo;068;Pescara;068046;Villa Celiera;068046;Villa Celiera;068;Pescara;13;Abruzzo
13;Abruzzo;069;Chieti;069001;Altino;069001;Altino;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069002;Archi;069002;Archi;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069003;Ari;069003;Ari;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069004;Arielli;069004;Arielli;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069005;Atessa;069005;Atessa;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069006;Bomba;069006;Bomba;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069007;Borrello;069007;Borrello;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069008;Bucchianico;069008;Bucchianico;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069009;Montebello sul Sangro;069009;Montebello sul Sangro;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069010;Canosa Sannita;069010;Canosa Sannita;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069011;Carpineto Sinello;069011;Carpineto Sinello;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069012;Carunchio;069012;Carunchio;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069013;Casacanditella;069013;Casacanditella;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069014;Casalanguida;069014;Casalanguida;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069015;Casalbordino;069015;Casalbordino;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069016;Casalincontrada;069016;Casalincontrada;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069017;Casoli;069017;Casoli;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069018;Castel Frentano;069018;Castel Frentano;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069019;Castelguidone;069019;Castelguidone;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069020;Castiglione Messer Marino;069020;Castiglione Messer Marino;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069021;Celenza sul Trigno;069021;Celenza sul Trigno;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069022;Chieti;069022;Chieti;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069023;Civitaluparella;069023;Civitaluparella;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069024;Civitella Messer Raimondo;069024;Civitella Messer Raimondo;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069025;Colledimacine;069025;Colledimacine;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069026;Colledimezzo;069026;Colledimezzo;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069027;Crecchio;069027;Crecchio;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069028;Cupello;069028;Cupello;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069029;Dogliola;069029;Dogliola;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069030;Fara Filiorum Petri;069030;Fara Filiorum Petri;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069031;Fara San Martino;069031;Fara San Martino;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069032;Filetto;069032;Filetto;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069033;Fossacesia;069033;Fossacesia;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069034;Fraine;069034;Fraine;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069035;Francavilla al Mare;069035;Francavilla al Mare;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069036;Fresagrandinaria;069036;Fresagrandinaria;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069037;Frisa;069037;Frisa;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069038;Furci;069038;Furci;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069039;Gamberale;069039;Gamberale;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069040;Gessopalena;069040;Gessopalena;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069041;Gissi;069041;Gissi;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069042;Giuliano Teatino;069042;Giuliano Teatino;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069043;Guardiagrele;069043;Guardiagrele;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069044;Guilmi;069044;Guilmi;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069045;Lama dei Peligni;069045;Lama dei Peligni;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069046;Lanciano;069046;Lanciano;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069047;Lentella;069047;Lentella;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069048;Lettopalena;069048;Lettopalena;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069049;Liscia;069049;Liscia;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069050;Miglianico;069050;Miglianico;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069051;Montazzoli;069051;Montazzoli;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069052;Monteferrante;069052;Monteferrante;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069053;Montelapiano;069053;Montelapiano;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069054;Montenerodomo;069054;Montenerodomo;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069055;Monteodorisio;069055;Monteodorisio;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069056;Mozzagrogna;069056;Mozzagrogna;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069057;Orsogna;069057;Orsogna;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069058;Ortona;069058;Ortona;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069059;Paglieta;069059;Paglieta;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069060;Palena;069060;Palena;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069061;Palmoli;069061;Palmoli;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069062;Palombaro;069062;Palombaro;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069063;Pennadomo;069063;Pennadomo;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069064;Pennapiedimonte;069064;Pennapiedimonte;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069065;Perano;069065;Perano;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069066;Pizzoferrato;069066;Pizzoferrato;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069067;Poggiofiorito;069067;Poggiofiorito;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069068;Pollutri;069068;Pollutri;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069069;Pretoro;069069;Pretoro;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069070;Quadri;069070;Quadri;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069071;Rapino;069071;Rapino;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069072;Ripa Teatina;069072;Ripa Teatina;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069073;Roccamontepiano;069073;Roccamontepiano;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069074;Rocca San Giovanni;069074;Rocca San Giovanni;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069075;Roccascalegna;069075;Roccascalegna;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069076;Roccaspinalveti;069076;Roccaspinalveti;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069077;Roio del Sangro;069077;Roio del Sangro;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069078;Rosello;069078;Rosello;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069079;San Buono;069079;San Buono;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069080;San Giovanni Lipioni;069080;San Giovanni Lipioni;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069081;San Giovanni Teatino;069081;San Giovanni Teatino;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069082;San Martino sulla Marrucina;069082;San Martino sulla Marrucina;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069083;San Salvo;069083;San Salvo;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069084;Santa Maria Imbaro;069084;Santa Maria Imbaro;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069085;Sant'Eusanio del Sangro;069085;Sant'Eusanio del Sangro;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069086;San Vito Chietino;069086;San Vito Chietino;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069087;Scerni;069087;Scerni;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069088;Schiavi di Abruzzo;069088;Schiavi di Abruzzo;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069089;Taranta Peligna;069089;Taranta Peligna;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069090;Tollo;069090;Tollo;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069091;Torino di Sangro;069091;Torino di Sangro;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069092;Tornareccio;069092;Tornareccio;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069093;Torrebruna;069093;Torrebruna;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069094;Torrevecchia Teatina;069094;Torrevecchia Teatina;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069095;Torricella Peligna;069095;Torricella Peligna;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069096;Treglio;069096;Treglio;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069097;Tufillo;069097;Tufillo;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069098;Vacri;069098;Vacri;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069099;Vasto;069099;Vasto;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069100;Villalfonsina;069100;Villalfonsina;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069101;Villamagna;069101;Villamagna;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069102;Villa Santa Maria;069102;Villa Santa Maria;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069103;Pietraferrazzana;069103;Pietraferrazzana;069;Chieti;13;Abruzzo
13;Abruzzo;069;Chieti;069104;Fallo;069104;Fallo;069;Chieti;13;Abruzzo
14;Molise;070;Campobasso;070001;Acquaviva Collecroce;070001;Acquaviva Collecroce;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070002;Baranello;070002;Baranello;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070003;Bojano;070003;Bojano;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070004;Bonefro;070004;Bonefro;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070005;Busso;070005;Busso;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070006;Campobasso;070006;Campobasso;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070007;Campochiaro;070007;Campochiaro;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070008;Campodipietra;070008;Campodipietra;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070009;Campolieto;070009;Campolieto;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070010;Campomarino;070010;Campomarino;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070011;Casacalenda;070011;Casacalenda;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070012;Casalciprano;070012;Casalciprano;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070013;Castelbottaccio;070013;Castelbottaccio;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070014;Castellino del Biferno;070014;Castellino del Biferno;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070015;Castelmauro;070015;Castelmauro;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070016;Castropignano;070016;Castropignano;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070017;Cercemaggiore;070017;Cercemaggiore;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070018;Cercepiccola;070018;Cercepiccola;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070019;Civitacampomarano;070019;Civitacampomarano;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070020;Colle d'Anchise;070020;Colle d'Anchise;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070021;Colletorto;070021;Colletorto;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070022;Duronia;070022;Duronia;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070023;Ferrazzano;070023;Ferrazzano;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070024;Fossalto;070024;Fossalto;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070025;Gambatesa;070025;Gambatesa;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070026;Gildone;070026;Gildone;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070027;Guardialfiera;070027;Guardialfiera;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070028;Guardiaregia;070028;Guardiaregia;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070029;Guglionesi;070029;Guglionesi;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070030;Jelsi;070030;Jelsi;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070031;Larino;070031;Larino;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070032;Limosano;070032;Limosano;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070033;Lucito;070033;Lucito;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070034;Lupara;070034;Lupara;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070035;Macchia Valfortore;070035;Macchia Valfortore;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070036;Mafalda;070036;Mafalda;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070037;Matrice;070037;Matrice;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070038;Mirabello Sannitico;070038;Mirabello Sannitico;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070039;Molise;070039;Molise;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070040;Monacilioni;070040;Monacilioni;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070041;Montagano;070041;Montagano;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070042;Montecilfone;070042;Montecilfone;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070043;Montefalcone nel Sannio;070043;Montefalcone nel Sannio;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070044;Montelongo;070044;Montelongo;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070045;Montemitro;070045;Montemitro;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070046;Montenero di Bisaccia;070046;Montenero di Bisaccia;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070047;Montorio nei Frentani;070047;Montorio nei Frentani;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070048;Morrone del Sannio;070048;Morrone del Sannio;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070049;Oratino;070049;Oratino;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070050;Palata;070050;Palata;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070051;Petacciato;070051;Petacciato;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070052;Petrella Tifernina;070052;Petrella Tifernina;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070053;Pietracatella;070053;Pietracatella;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070054;Pietracupa;070054;Pietracupa;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070055;Portocannone;070055;Portocannone;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070056;Provvidenti;070056;Provvidenti;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070057;Riccia;070057;Riccia;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070058;Ripabottoni;070058;Ripabottoni;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070059;Ripalimosani;070059;Ripalimosani;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070060;Roccavivara;070060;Roccavivara;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070061;Rotello;070061;Rotello;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070062;Salcito;070062;Salcito;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070063;San Biase;070063;San Biase;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070064;San Felice del Molise;070064;San Felice del Molise;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070065;San Giacomo degli Schiavoni;070065;San Giacomo degli Schiavoni;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070066;San Giovanni in Galdo;070066;San Giovanni in Galdo;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070067;San Giuliano del Sannio;070067;San Giuliano del Sannio;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070068;San Giuliano di Puglia;070068;San Giuliano di Puglia;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070069;San Martino in Pensilis;070069;San Martino in Pensilis;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070070;San Massimo;070070;San Massimo;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070071;San Polo Matese;070071;San Polo Matese;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070072;Santa Croce di Magliano;070072;Santa Croce di Magliano;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070073;Sant'Angelo Limosano;070073;Sant'Angelo Limosano;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070074;Sant'Elia a Pianisi;070074;Sant'Elia a Pianisi;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070075;Sepino;070075;Sepino;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070076;Spinete;070076;Spinete;070;Campobasso;14;Molise
14;Molise;070;Campobasso;070077;Tavenna;070077;Tavenna;070;Campobasso;14;Molise
